timestamp_epoch,datetime_iso,location_id,location_name,frame_id,track_id,golongan,vehicle_subclass,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pixel_center_x,pixel_center_y,ground_x_meter,ground_y_meter,length_meter,width_meter,speed_kmh,aspect_ratio,helmet_status,compliance_status,status
1789817918.116,2026-09-19 18:38:38.115,312,Underpass Unila Arah Rajabasa,68,4318,Golongan I,Sedan/Jip/Pick-up,0.343,251,224,314,294,282.9,259.9,1.54,23.97,5.17,2.17,13.3,0.9,N/A,NORMAL,LAWAN_ARAH
1789817918.285,2026-09-19 18:38:38.285,312,Underpass Unila Arah Rajabasa,69,4318,Golongan I,Sedan/Jip/Pick-up,0.461,247,215,309,284,278.7,249.9,1.48,23.42,5.36,2.22,13.2,0.89,N/A,NORMAL,LAWAN_ARAH
1789817918.285,2026-09-19 18:38:38.285,312,Underpass Unila Arah Rajabasa,69,4302,Golongan I,Sedan/Jip/Pick-up,0.329,209,90,243,126,226.6,108.9,0.59,8.81,7.6,2.92,0.0,0.94,N/A,NORMAL,LAWAN_ARAH
1789817918.447,2026-09-19 18:38:38.446,312,Underpass Unila Arah Rajabasa,70,4318,Golongan I,Sedan/Jip/Pick-up,0.525,246,207,304,273,275.3,240.1,1.45,22.75,5.41,2.17,13.2,0.89,N/A,NORMAL,LAWAN_ARAH
1789817918.447,2026-09-19 18:38:38.446,312,Underpass Unila Arah Rajabasa,70,4302,Golongan I,Sedan/Jip/Pick-up,0.285,208,88,242,125,225.4,107.0,0.55,8.69,7.91,2.96,0.0,0.92,N/A,NORMAL,LAWAN_ARAH
1789817918.6,2026-09-19 18:38:38.600,312,Underpass Unila Arah Rajabasa,71,4318,Golongan I,Sedan/Jip/Pick-up,0.564,243,200,298,263,271.1,231.8,1.39,22.17,5.41,2.12,13.2,0.88,N/A,NORMAL,LAWAN_ARAH
1789817918.6,2026-09-19 18:38:38.600,312,Underpass Unila Arah Rajabasa,71,4302,Golongan I,Sedan/Jip/Pick-up,0.359,208,86,240,121,224.7,104.0,0.54,7.97,7.68,2.86,9.6,0.92,N/A,NORMAL,LAWAN_ARAH
1789817918.775,2026-09-19 18:38:38.775,312,Underpass Unila Arah Rajabasa,72,4318,Golongan I,Sedan/Jip/Pick-up,0.445,241,193,294,254,267.9,223.7,1.35,21.6,5.49,2.13,13.2,0.87,N/A,NORMAL,LAWAN_ARAH
1789817918.775,2026-09-19 18:38:38.775,312,Underpass Unila Arah Rajabasa,72,4302,Golongan I,Sedan/Jip/Pick-up,0.361,207,84,238,118,223.2,101.1,0.49,7.42,7.62,2.82,9.9,0.92,N/A,NORMAL,LAWAN_ARAH
1789817918.976,2026-09-19 18:38:38.976,312,Underpass Unila Arah Rajabasa,73,4318,Golongan I,Sedan/Jip/Pick-up,0.394,239,185,289,242,264.7,214.2,1.32,20.8,5.45,2.11,13.3,0.87,N/A,NORMAL,LAWAN_ARAH
1789817918.976,2026-09-19 18:38:38.976,312,Underpass Unila Arah Rajabasa,73,4302,Golongan I,Sedan/Jip/Pick-up,0.385,207,81,238,115,223.0,98.8,0.49,7.04,7.88,2.92,9.6,0.92,N/A,NORMAL,LAWAN_ARAH
1789817919.143,2026-09-19 18:38:39.143,312,Underpass Unila Arah Rajabasa,74,4318,Golongan I,Sedan/Jip/Pick-up,0.372,236,181,284,237,260.8,209.3,1.24,20.45,5.47,2.05,13.1,0.87,N/A,NORMAL,LAWAN_ARAH
1789817919.305,2026-09-19 18:38:39.304,312,Underpass Unila Arah Rajabasa,75,4318,Golongan I,Sedan/Jip/Pick-up,0.402,234,176,280,229,257.5,202.9,1.18,19.92,5.38,2.03,12.8,0.87,N/A,NORMAL,LAWAN_ARAH
1789817919.482,2026-09-19 18:38:39.482,312,Underpass Unila Arah Rajabasa,76,4318,Golongan I,Sedan/Jip/Pick-up,0.398,233,170,276,220,255.1,195.5,1.15,19.22,5.33,1.97,12.6,0.86,N/A,NORMAL,LAWAN_ARAH
1789817919.644,2026-09-19 18:38:39.644,312,Underpass Unila Arah Rajabasa,77,4318,Golongan I,Sedan/Jip/Pick-up,0.507,229,164,273,214,251.7,189.5,1.08,18.76,5.53,2.08,12.5,0.87,N/A,NORMAL,LAWAN_ARAH
1789817919.795,2026-09-19 18:38:39.794,312,Underpass Unila Arah Rajabasa,78,4318,Golongan I,Sedan/Jip/Pick-up,0.571,227,158,269,207,248.8,182.9,1.03,18.17,5.65,2.06,12.5,0.87,N/A,NORMAL,LAWAN_ARAH
1789817919.955,2026-09-19 18:38:39.954,312,Underpass Unila Arah Rajabasa,79,4318,Golongan I,Sedan/Jip/Pick-up,0.473,226,153,268,201,247.2,177.2,1.0,17.65,5.77,2.14,12.4,0.87,N/A,NORMAL,LAWAN_ARAH
1789817920.117,2026-09-19 18:38:40.117,312,Underpass Unila Arah Rajabasa,80,4318,Golongan I,Sedan/Jip/Pick-up,0.64,225,148,265,193,245.4,171.0,0.98,16.9,5.66,2.12,12.5,0.88,N/A,NORMAL,LAWAN_ARAH
1789817920.117,2026-09-19 18:38:40.117,312,Underpass Unila Arah Rajabasa,80,4333,Golongan I,Sedan/Jip/Pick-up,0.398,205,70,233,93,219.5,82.0,0.41,2.46,6.33,3.1,0.0,1.3,N/A,NORMAL,NORMAL
1789817920.286,2026-09-19 18:38:40.285,312,Underpass Unila Arah Rajabasa,81,4318,Golongan I,Sedan/Jip/Pick-up,0.671,222,143,262,189,242.8,166.8,0.92,16.59,5.95,2.17,12.3,0.88,N/A,NORMAL,LAWAN_ARAH
1789817920.286,2026-09-19 18:38:40.285,312,Underpass Unila Arah Rajabasa,81,4333,Golongan I,Sedan/Jip/Pick-up,0.386,205,69,233,91,219.5,80.8,0.41,2.13,6.16,3.16,0.0,1.3,N/A,NORMAL,NORMAL
1789817920.657,2026-09-19 18:38:40.656,312,Underpass Unila Arah Rajabasa,83,5017,Golongan I,Sedan/Jip/Pick-up,0.637,610,540,699,649,655.1,595.1,6.28,33.95,3.13,2.07,0.0,0.82,N/A,NORMAL,NORMAL
1789817920.657,2026-09-19 18:38:40.656,312,Underpass Unila Arah Rajabasa,83,5018,Golongan I,Sedan/Jip/Pick-up,0.414,378,514,539,692,458.7,603.8,2.76,34.76,3.68,2.67,0.0,0.9,N/A,NORMAL,NORMAL
1789817920.657,2026-09-19 18:38:40.656,312,Underpass Unila Arah Rajabasa,83,5020,Golongan I,Sedan/Jip/Pick-up,0.315,359,214,457,316,408.5,265.6,4.79,23.41,10.6,3.5,0.0,0.95,N/A,NORMAL,NORMAL
1789817920.657,2026-09-19 18:38:40.656,312,Underpass Unila Arah Rajabasa,83,5021,Golongan I,Sedan/Jip/Pick-up,0.31,277,98,312,122,295.4,110.3,3.83,3.1,6.83,3.5,0.0,1.44,N/A,NORMAL,NORMAL
1789817921.212,2026-09-19 18:38:41.211,312,Underpass Unila Arah Rajabasa,86,4344,Golongan I,Sedan/Jip/Pick-up,0.615,348,465,492,619,420.2,542.6,2.54,33.64,3.74,2.56,0.0,0.93,N/A,NORMAL,NORMAL
1789817921.363,2026-09-19 18:38:41.362,312,Underpass Unila Arah Rajabasa,87,4344,Golongan I,Sedan/Jip/Pick-up,0.686,337,448,476,597,407.3,522.7,2.45,33.25,3.82,2.53,0.0,0.93,N/A,NORMAL,NORMAL
1789817921.363,2026-09-19 18:38:41.362,312,Underpass Unila Arah Rajabasa,87,4347,Golongan I,Sedan/Jip/Pick-up,0.555,233,177,282,220,258.3,199.2,1.25,19.11,4.5,2.2,0.0,1.15,N/A,NORMAL,NORMAL
1789817921.514,2026-09-19 18:38:41.514,312,Underpass Unila Arah Rajabasa,88,4344,Golongan I,Sedan/Jip/Pick-up,0.636,327,426,462,570,394.7,498.5,2.38,32.76,4.0,2.56,10.6,0.93,N/A,NORMAL,NORMAL
1789817921.514,2026-09-19 18:38:41.514,312,Underpass Unila Arah Rajabasa,88,4347,Golongan I,Sedan/Jip/Pick-up,0.539,228,173,282,220,255.7,196.9,1.17,19.17,4.96,2.45,0.0,1.14,N/A,NORMAL,NORMAL
1789817921.67,2026-09-19 18:38:41.670,312,Underpass Unila Arah Rajabasa,89,4344,Golongan I,Sedan/Jip/Pick-up,0.462,318,404,444,540,381.5,472.5,2.3,32.14,4.11,2.49,11.1,0.93,N/A,NORMAL,NORMAL
1789817921.67,2026-09-19 18:38:41.670,312,Underpass Unila Arah Rajabasa,89,4347,Golongan I,Sedan/Jip/Pick-up,0.699,227,169,279,215,253.8,192.2,1.14,18.75,5.0,2.42,4.4,1.14,N/A,NORMAL,NORMAL
1789817921.833,2026-09-19 18:38:41.833,312,Underpass Unila Arah Rajabasa,90,4344,Golongan I,Sedan/Jip/Pick-up,0.464,311,386,429,514,370.1,450.6,2.24,31.57,4.17,2.42,11.5,0.93,N/A,NORMAL,NORMAL
1789817921.833,2026-09-19 18:38:41.833,312,Underpass Unila Arah Rajabasa,90,4347,Golongan I,Sedan/Jip/Pick-up,0.697,225,164,276,208,251.1,186.6,1.09,18.23,4.97,2.45,5.4,1.14,N/A,NORMAL,NORMAL
1789817922.011,2026-09-19 18:38:42.010,312,Underpass Unila Arah Rajabasa,91,4344,Golongan I,Sedan/Jip/Pick-up,0.657,303,368,415,489,359.8,429.0,2.17,30.98,4.25,2.39,11.8,0.93,N/A,NORMAL,LAWAN_ARAH
1789817922.011,2026-09-19 18:38:42.010,312,Underpass Unila Arah Rajabasa,91,4347,Golongan I,Sedan/Jip/Pick-up,0.777,224,159,274,202,249.5,180.8,1.07,17.68,5.05,2.48,6.5,1.14,N/A,NORMAL,NORMAL
1789817922.183,2026-09-19 18:38:42.183,312,Underpass Unila Arah Rajabasa,92,4344,Golongan I,Sedan/Jip/Pick-up,0.674,298,354,401,466,350.0,410.3,2.11,30.39,4.2,2.28,11.9,0.93,N/A,NORMAL,LAWAN_ARAH
1789817922.183,2026-09-19 18:38:42.183,312,Underpass Unila Arah Rajabasa,92,4347,Golongan I,Sedan/Jip/Pick-up,0.642,225,154,271,194,248.5,174.3,1.07,16.89,4.93,2.38,7.8,1.14,N/A,NORMAL,NORMAL
1789817922.341,2026-09-19 18:38:42.340,312,Underpass Unila Arah Rajabasa,93,4344,Golongan I,Sedan/Jip/Pick-up,0.755,290,339,390,446,340.7,393.1,2.03,29.86,4.28,2.29,12.0,0.93,N/A,NORMAL,LAWAN_ARAH
1789817922.341,2026-09-19 18:38:42.340,312,Underpass Unila Arah Rajabasa,93,4347,Golongan I,Sedan/Jip/Pick-up,0.728,224,150,269,189,247.0,170.1,1.05,16.47,4.97,2.4,8.6,1.14,N/A,NORMAL,LAWAN_ARAH
1789817922.521,2026-09-19 18:38:42.520,312,Underpass Unila Arah Rajabasa,94,4344,Golongan I,Sedan/Jip/Pick-up,0.721,287,327,381,427,334.1,377.3,2.0,29.29,4.26,2.24,12.0,0.93,N/A,NORMAL,LAWAN_ARAH
1789817922.521,2026-09-19 18:38:42.520,312,Underpass Unila Arah Rajabasa,94,4347,Golongan I,Sedan/Jip/Pick-up,0.752,222,146,266,185,244.7,165.8,1.0,16.03,5.09,2.4,9.0,1.13,N/A,NORMAL,LAWAN_ARAH
1789817922.697,2026-09-19 18:38:42.697,312,Underpass Unila Arah Rajabasa,95,4344,Golongan I,Sedan/Jip/Pick-up,0.597,281,314,370,410,325.7,362.6,1.92,28.76,4.34,2.19,12.0,0.94,N/A,NORMAL,LAWAN_ARAH
1789817922.697,2026-09-19 18:38:42.697,312,Underpass Unila Arah Rajabasa,95,4347,Golongan I,Sedan/Jip/Pick-up,0.834,221,143,263,180,242.3,161.9,0.94,15.61,4.96,2.34,9.2,1.13,N/A,NORMAL,LAWAN_ARAH
1789817922.87,2026-09-19 18:38:42.869,312,Underpass Unila Arah Rajabasa,96,4344,Golongan I,Sedan/Jip/Pick-up,0.357,276,302,361,393,319.1,348.2,1.86,28.21,4.37,2.17,12.0,0.94,N/A,NORMAL,LAWAN_ARAH
1789817922.87,2026-09-19 18:38:42.869,312,Underpass Unila Arah Rajabasa,96,4347,Golongan I,Sedan/Jip/Pick-up,0.639,218,138,262,177,240.3,157.9,0.89,15.32,5.39,2.52,9.2,1.12,N/A,NORMAL,LAWAN_ARAH
1789817923.043,2026-09-19 18:38:43.042,312,Underpass Unila Arah Rajabasa,97,4344,Golongan I,Truk Kecil,0.407,272,291,353,377,312.9,334.6,1.81,27.65,4.38,2.14,12.1,0.94,N/A,NORMAL,LAWAN_ARAH
1789817923.043,2026-09-19 18:38:43.042,312,Underpass Unila Arah Rajabasa,97,4347,Golongan I,Sedan/Jip/Pick-up,0.631,217,135,260,174,239.4,154.8,0.87,14.98,5.5,2.51,9.4,1.11,N/A,NORMAL,LAWAN_ARAH
1789817923.212,2026-09-19 18:38:43.211,312,Underpass Unila Arah Rajabasa,98,4344,Golongan I,Sedan/Jip/Pick-up,0.489,269,281,346,362,308.0,322.1,1.78,27.07,4.36,2.11,12.0,0.95,N/A,NORMAL,LAWAN_ARAH
1789817923.212,2026-09-19 18:38:43.211,312,Underpass Unila Arah Rajabasa,98,4347,Golongan I,Sedan/Jip/Pick-up,0.627,216,130,259,170,237.6,150.4,0.83,14.53,5.86,2.6,9.6,1.09,N/A,NORMAL,LAWAN_ARAH
1789817923.212,2026-09-19 18:38:43.211,312,Underpass Unila Arah Rajabasa,98,4370,Golongan I,Sedan/Jip/Pick-up,0.544,423,613,648,718,536.0,666.5,3.7,35.13,1.94,3.5,0.0,2.14,N/A,NORMAL,NORMAL
1789817923.378,2026-09-19 18:38:43.377,312,Underpass Unila Arah Rajabasa,99,4344,Golongan I,Truk Kecil,0.446,264,270,340,350,302.1,310.4,1.71,26.58,4.54,2.16,11.9,0.95,N/A,NORMAL,LAWAN_ARAH
1789817923.378,2026-09-19 18:38:43.377,312,Underpass Unila Arah Rajabasa,99,4347,Golongan I,Sedan/Jip/Pick-up,0.44,215,126,257,165,236.4,146.1,0.8,14.06,5.91,2.63,9.7,1.07,N/A,NORMAL,LAWAN_ARAH
1789817923.378,2026-09-19 18:38:43.377,312,Underpass Unila Arah Rajabasa,99,4370,Golongan I,Sedan/Jip/Pick-up,0.647,393,590,665,718,529.8,654.6,3.61,35.12,2.48,3.5,0.0,2.13,N/A,NORMAL,NORMAL
1789817923.549,2026-09-19 18:38:43.548,312,Underpass Unila Arah Rajabasa,100,4344,Golongan I,Sedan/Jip/Pick-up,0.534,262,261,333,335,297.9,298.8,1.69,25.96,4.45,2.1,11.8,0.95,N/A,NORMAL,LAWAN_ARAH
1789817923.549,2026-09-19 18:38:43.548,312,Underpass Unila Arah Rajabasa,100,4347,Golongan I,Sedan/Jip/Pick-up,0.652,214,123,255,162,234.8,143.2,0.76,13.72,6.04,2.62,9.5,1.06,N/A,NORMAL,LAWAN_ARAH
1789817923.549,2026-09-19 18:38:43.548,312,Underpass Unila Arah Rajabasa,100,4370,Golongan I,Sedan/Jip/Pick-up,0.706,353,563,679,718,516.8,640.7,3.43,35.11,3.17,3.5,2.8,2.1,N/A,NORMAL,NORMAL
1789817923.713,2026-09-19 18:38:43.713,312,Underpass Unila Arah Rajabasa,101,4344,Golongan I,Sedan/Jip/Pick-up,0.534,260,252,328,323,294.8,288.0,1.68,25.39,4.51,2.09,11.8,0.95,N/A,NORMAL,LAWAN_ARAH
1789817923.713,2026-09-19 18:38:43.713,312,Underpass Unila Arah Rajabasa,101,4347,Golongan I,Sedan/Jip/Pick-up,0.797,212,118,254,158,233.7,138.7,0.74,13.25,6.44,2.78,9.1,1.05,N/A,NORMAL,LAWAN_ARAH
1789817923.713,2026-09-19 18:38:43.713,312,Underpass Unila Arah Rajabasa,101,4370,Golongan I,Sedan/Jip/Pick-up,0.744,311,536,686,718,498.8,627.7,3.18,35.12,3.92,3.5,3.2,2.06,N/A,NORMAL,NORMAL
1789817923.918,2026-09-19 18:38:43.917,312,Underpass Unila Arah Rajabasa,102,4344,Golongan I,Sedan/Jip/Pick-up,0.484,257,243,322,311,289.7,277.3,1.62,24.82,4.55,2.07,11.7,0.95,N/A,NORMAL,LAWAN_ARAH
1789817923.918,2026-09-19 18:38:43.917,312,Underpass Unila Arah Rajabasa,102,4347,Golongan I,Sedan/Jip/Pick-up,0.835,212,116,252,154,232.6,135.8,0.71,12.75,6.26,2.7,8.9,1.05,N/A,NORMAL,LAWAN_ARAH
1789817923.918,2026-09-19 18:38:43.917,312,Underpass Unila Arah Rajabasa,102,4370,Golongan I,Sedan/Jip/Pick-up,0.735,278,512,681,712,479.6,612.3,2.96,35.03,4.51,3.5,3.4,2.01,N/A,NORMAL,NORMAL
1789817924.087,2026-09-19 18:38:44.087,312,Underpass Unila Arah Rajabasa,103,4344,Golongan I,Sedan/Jip/Pick-up,0.529,253,234,316,299,284.9,266.9,1.56,24.22,4.58,2.09,11.7,0.96,N/A,NORMAL,LAWAN_ARAH
1789817924.087,2026-09-19 18:38:44.087,312,Underpass Unila Arah Rajabasa,103,4347,Golongan I,Sedan/Jip/Pick-up,0.818,211,114,249,150,230.9,132.2,0.67,12.22,6.05,2.61,8.9,1.05,N/A,NORMAL,LAWAN_ARAH
1789817924.087,2026-09-19 18:38:44.087,312,Underpass Unila Arah Rajabasa,103,4370,Golongan I,Sedan/Jip/Pick-up,0.733,264,488,657,689,461.0,588.8,2.81,34.71,4.79,3.5,3.7,1.95,N/A,NORMAL,LAWAN_ARAH
1789817924.357,2026-09-19 18:38:44.356,312,Underpass Unila Arah Rajabasa,104,5022,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.679,700,544,779,646,740.0,595.4,8.13,33.81,3.5,2.18,0.0,0.78,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789817924.357,2026-09-19 18:38:44.356,312,Underpass Unila Arah Rajabasa,104,5024,Golongan I,Sedan/Jip/Pick-up,0.535,599,452,668,531,633.8,492.3,7.52,31.14,3.48,2.14,0.0,0.87,N/A,NORMAL,NORMAL
1789817924.357,2026-09-19 18:38:44.356,312,Underpass Unila Arah Rajabasa,104,4347,Golongan I,Sedan/Jip/Pick-up,0.499,269,80,307,117,288.6,99.1,3.56,2.5,11.95,3.5,16.9,1.02,N/A,NORMAL,LAWAN_ARAH
1789817924.357,2026-09-19 18:38:44.356,312,Underpass Unila Arah Rajabasa,104,5025,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.347,291,317,324,378,307.9,347.7,1.71,27.69,2.83,0.8,0.0,0.53,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789817924.519,2026-09-19 18:38:44.519,312,Underpass Unila Arah Rajabasa,105,4383,Golongan I,Sedan/Jip/Pick-up,0.641,271,80,309,117,290.3,99.0,3.65,2.41,12.08,3.5,0.0,1.02,N/A,NORMAL,NORMAL
1789817924.678,2026-09-19 18:38:44.678,312,Underpass Unila Arah Rajabasa,106,4383,Golongan I,Sedan/Jip/Pick-up,0.565,272,82,309,118,290.9,100.2,3.68,2.45,11.54,3.5,0.0,1.02,N/A,NORMAL,NORMAL
1789817924.867,2026-09-19 18:38:44.866,312,Underpass Unila Arah Rajabasa,107,4383,Golongan I,Sedan/Jip/Pick-up,0.564,277,90,310,122,293.7,106.4,3.74,3.24,9.58,3.5,8.6,1.02,N/A,NORMAL,NORMAL
1789817925.033,2026-09-19 18:38:45.033,312,Underpass Unila Arah Rajabasa,108,4383,Golongan I,Sedan/Jip/Pick-up,0.56,275,86,313,124,294.3,105.6,3.73,3.64,11.63,3.5,8.6,1.03,N/A,NORMAL,NORMAL
1789817925.211,2026-09-19 18:38:45.211,312,Underpass Unila Arah Rajabasa,109,4383,Golongan I,Sedan/Jip/Pick-up,0.616,277,89,316,126,297.0,108.3,3.82,4.03,11.11,3.5,8.6,1.03,N/A,NORMAL,NORMAL
1789817925.211,2026-09-19 18:38:45.211,312,Underpass Unila Arah Rajabasa,109,4398,Golongan I,Sedan/Jip/Pick-up,0.467,399,603,606,720,502.9,661.9,3.23,35.14,2.09,3.19,0.0,1.78,N/A,NORMAL,NORMAL
1789817925.408,2026-09-19 18:38:45.407,312,Underpass Unila Arah Rajabasa,110,4383,Golongan I,Sedan/Jip/Pick-up,0.62,278,91,319,132,299.0,111.9,3.81,5.05,11.86,3.5,9.4,1.03,N/A,NORMAL,NORMAL
1789817925.408,2026-09-19 18:38:45.407,312,Underpass Unila Arah Rajabasa,110,4398,Golongan I,Sedan/Jip/Pick-up,0.322,372,583,614,720,493.4,651.7,3.11,35.14,2.53,3.5,0.0,1.77,N/A,NORMAL,NORMAL
1789817925.408,2026-09-19 18:38:45.407,312,Underpass Unila Arah Rajabasa,110,4400,Golongan I,Sedan/Jip/Pick-up,0.363,253,54,277,82,265.6,68.3,2.99,-5.48,12.11,3.5,0.0,0.9,N/A,NORMAL,NORMAL
1789817925.576,2026-09-19 18:38:45.576,312,Underpass Unila Arah Rajabasa,111,4383,Golongan I,Sedan/Jip/Pick-up,0.604,278,92,322,134,300.6,113.2,3.84,5.42,12.03,3.5,9.8,1.03,N/A,NORMAL,NORMAL
1789817925.79,2026-09-19 18:38:45.789,312,Underpass Unila Arah Rajabasa,112,4383,Golongan I,Sedan/Jip/Pick-up,0.661,281,93,324,136,303.1,115.2,3.93,5.66,12.25,3.5,9.5,1.03,N/A,NORMAL,NORMAL
1789817925.976,2026-09-19 18:38:45.975,312,Underpass Unila Arah Rajabasa,113,4383,Golongan I,Sedan/Jip/Pick-up,0.704,281,93,327,138,304.4,116.2,3.94,6.1,12.8,3.5,9.4,1.03,N/A,NORMAL,NORMAL
1789817925.976,2026-09-19 18:38:45.975,312,Underpass Unila Arah Rajabasa,113,4412,Golongan I,Sedan/Jip/Pick-up,0.486,280,92,323,127,301.6,109.7,4.06,3.73,10.52,3.5,0.0,1.22,N/A,NORMAL,NORMAL
1789817926.136,2026-09-19 18:38:46.136,312,Underpass Unila Arah Rajabasa,114,4383,Golongan I,Sedan/Jip/Pick-up,0.745,281,94,330,142,305.9,118.6,3.94,6.68,13.39,3.5,9.4,1.03,N/A,NORMAL,NORMAL
1789817926.3,2026-09-19 18:38:46.300,312,Underpass Unila Arah Rajabasa,115,4383,Golongan I,Sedan/Jip/Pick-up,0.648,282,96,332,145,307.5,121.2,3.95,7.27,13.36,3.5,9.9,1.03,N/A,NORMAL,NORMAL
1789817926.458,2026-09-19 18:38:46.457,312,Underpass Unila Arah Rajabasa,116,4383,Golongan I,Sedan/Jip/Pick-up,0.766,283,98,335,149,309.4,124.2,3.96,7.93,13.57,3.5,10.2,1.02,N/A,NORMAL,NORMAL
1789817926.624,2026-09-19 18:38:46.624,312,Underpass Unila Arah Rajabasa,117,4383,Golongan I,Sedan/Jip/Pick-up,0.742,285,101,337,152,311.0,127.2,3.98,8.35,13.21,3.5,10.4,1.02,N/A,NORMAL,NORMAL
1789817926.805,2026-09-19 18:38:46.805,312,Underpass Unila Arah Rajabasa,118,4383,Golongan I,Sedan/Jip/Pick-up,0.743,290,107,339,155,314.7,131.5,4.1,8.65,11.93,3.5,10.4,1.02,N/A,NORMAL,NORMAL
1789817926.988,2026-09-19 18:38:46.987,312,Underpass Unila Arah Rajabasa,119,4383,Golongan I,Sedan/Jip/Pick-up,0.744,291,108,343,159,317.3,134.0,4.14,9.19,12.5,3.5,10.0,1.02,N/A,NORMAL,NORMAL
1789817926.988,2026-09-19 18:38:46.987,312,Underpass Unila Arah Rajabasa,119,4431,Golongan I,Sedan/Jip/Pick-up,0.726,308,390,419,514,364.2,452.7,2.14,31.6,3.95,2.23,0.0,0.9,N/A,NORMAL,NORMAL
1789817927.166,2026-09-19 18:38:47.165,312,Underpass Unila Arah Rajabasa,120,4383,Golongan I,Sedan/Jip/Pick-up,0.67,292,109,345,161,319.0,135.7,4.17,9.53,12.63,3.5,9.8,1.02,N/A,NORMAL,NORMAL
1789817927.166,2026-09-19 18:38:47.165,312,Underpass Unila Arah Rajabasa,120,4431,Golongan I,Sedan/Jip/Pick-up,0.421,301,378,404,493,352.8,436.0,2.04,31.11,3.86,2.12,0.0,0.9,N/A,NORMAL,NORMAL
1789817927.368,2026-09-19 18:38:47.368,312,Underpass Unila Arah Rajabasa,121,4383,Golongan I,Sedan/Jip/Pick-up,0.378,294,111,349,166,321.9,138.7,4.22,10.11,13.05,3.5,9.9,1.01,N/A,NORMAL,NORMAL
1789817927.556,2026-09-19 18:38:47.556,312,Underpass Unila Arah Rajabasa,122,4383,Golongan I,Sedan/Jip/Pick-up,0.431,296,115,351,170,323.9,142.9,4.22,10.67,12.57,3.5,10.1,1.01,N/A,NORMAL,NORMAL
1789817927.556,2026-09-19 18:38:47.556,312,Underpass Unila Arah Rajabasa,122,4431,Golongan I,Sedan/Jip/Pick-up,0.357,292,348,385,450,338.7,399.5,1.98,30.0,3.94,2.07,0.0,0.9,N/A,NORMAL,NORMAL
1789817927.722,2026-09-19 18:38:47.722,312,Underpass Unila Arah Rajabasa,123,4383,Golongan I,Sedan/Jip/Pick-up,0.688,297,118,354,173,325.8,146.0,4.23,11.18,12.27,3.5,10.2,1.01,N/A,NORMAL,NORMAL
1789817927.722,2026-09-19 18:38:47.722,312,Underpass Unila Arah Rajabasa,123,4431,Golongan I,Sedan/Jip/Pick-up,0.263,285,331,374,431,330.0,381.9,1.9,29.46,4.14,2.07,0.0,0.9,N/A,NORMAL,NORMAL
1789817927.882,2026-09-19 18:38:47.882,312,Underpass Unila Arah Rajabasa,124,4383,Golongan I,Sedan/Jip/Pick-up,0.484,298,120,357,179,328.2,149.7,4.23,11.89,12.75,3.5,10.3,1.0,N/A,NORMAL,NORMAL
1789817927.882,2026-09-19 18:38:47.882,312,Underpass Unila Arah Rajabasa,124,4431,Golongan I,Sedan/Jip/Pick-up,0.459,279,320,365,415,322.7,367.9,1.84,28.96,4.14,2.05,11.6,0.9,N/A,NORMAL,NORMAL
1789817928.063,2026-09-19 18:38:48.062,312,Underpass Unila Arah Rajabasa,125,4383,Golongan I,Sedan/Jip/Pick-up,0.377,300,123,361,184,330.5,153.8,4.23,12.53,12.82,3.5,10.3,1.0,N/A,NORMAL,NORMAL
1789817928.259,2026-09-19 18:38:48.258,312,Underpass Unila Arah Rajabasa,126,4383,Golongan IV,Truk 4 Gandar,0.353,301,124,364,188,333.1,156.7,4.26,13.02,13.25,3.5,10.3,0.99,N/A,NORMAL,NORMAL
1789817928.434,2026-09-19 18:38:48.434,312,Underpass Unila Arah Rajabasa,127,4383,Golongan IV,Truk 4 Gandar,0.4,304,126,367,190,336.0,158.3,4.35,13.14,13.14,3.5,10.2,0.98,N/A,NORMAL,NORMAL
1789817928.684,2026-09-19 18:38:48.684,312,Underpass Unila Arah Rajabasa,128,5026,Golongan I,Sedan/Jip/Pick-up,0.612,216,134,252,169,234.6,151.6,0.73,14.54,4.98,2.11,0.0,1.04,N/A,NORMAL,NORMAL
1789817928.684,2026-09-19 18:38:48.684,312,Underpass Unila Arah Rajabasa,128,5028,Golongan I,Sedan/Jip/Pick-up,0.36,422,271,552,412,487.7,341.9,5.62,27.63,11.03,3.5,0.0,0.92,N/A,NORMAL,NORMAL
1789817928.684,2026-09-19 18:38:48.684,312,Underpass Unila Arah Rajabasa,128,5028,Golongan I,Bus,0.289,422,271,553,412,487.7,341.7,5.63,27.62,11.05,3.5,0.0,0.93,N/A,NORMAL,NORMAL
1789817928.684,2026-09-19 18:38:48.684,312,Underpass Unila Arah Rajabasa,128,5029,Golongan I,Sedan/Jip/Pick-up,0.255,252,231,312,293,282.8,262.0,1.54,23.87,4.47,2.02,0.0,0.97,N/A,NORMAL,NORMAL
1789817928.833,2026-09-19 18:38:48.833,312,Underpass Unila Arah Rajabasa,129,4450,Golongan I,Sedan/Jip/Pick-up,0.511,213,130,250,165,232.0,147.9,0.66,14.21,5.11,2.22,0.0,1.04,N/A,NORMAL,NORMAL
